idx,ix,iy,cx,cy,size,top_z
0,0,0,0.8830018201,-0.002937519627,0.2831462303,0.1619828429
1,1,0,1.065237743,-0.2635049274,0.302972161,0.1784014486
2,2,0,1.26910867,-0.01171191252,0.3011090438,0.1889082048
3,3,0,1.461877111,-0.2725452026,0.2768670596,0.1981160195
4,4,0,1.644205392,-0.007639657134,0.2779660235,0.2183663354
5,5,0,1.82883383,-0.2903229382,0.2940967648,0.2370325645
6,6,0,2.016514245,-0.00490756524,0.287373998,0.2459035931
7,7,0,2.204045048,-0.2656042498,0.3001364821,0.2530350316
8,8,0,2.386782219,-0.01972912164,0.2843296986,0.2558144162
9,9,0,2.574265833,-0.2848895047,0.2930135951,0.2570124181
10,10,0,2.769992356,-0.001563486441,0.2947528199,0.2556313952
11,11,0,2.968254579,-0.2783105716,0.2907029735,0.2457405486
12,12,0,3.178674195,-0.003657814847,0.2948551495,0.2291454946
13,13,0,3.361579139,-0.2641823076,0.2928800792,0.2127205449
14,14,0,3.542481579,0.007956222738,0.2812861953,0.1962143592
15,15,0,3.726820866,-0.2757540496,0.2787413598,0.188945574
16,16,0,3.930629652,-0.004798693727,0.2971545912,0.1838683534
17,0,1,0.9780286877,0.2651532525,0.2827921339,0.17054432
18,1,1,1.206415114,0.006113770447,0.2827347632,0.1861741351
19,2,1,1.387687741,0.2772934016,0.2982031727,0.1940794452
20,3,1,1.594847813,0.02152636637,0.2950746602,0.212884429
21,4,1,1.802159086,0.288231203,0.3025698854,0.2357717381
22,5,1,1.99168522,0.00893647457,0.2836417787,0.2447300078
23,6,1,2.20412062,0.280371347,0.2779845019,0.253036181
24,7,1,2.395377995,-0.005446674849,0.2987402311,0.2559451557
25,8,1,2.583947978,0.2725847112,0.2801134777,0.2569441021
26,9,1,2.765979532,-0.007851133048,0.2811346573,0.2556597092
27,10,1,2.947504359,0.2729211782,0.298871246,0.2473770454
28,11,1,3.143870322,0.01322772978,0.2771779038,0.2318903534
29,12,1,3.336724612,0.2859622384,0.2931539622,0.2149883608
30,13,1,3.532166367,0.002432264496,0.2888002281,0.1971555561
31,14,1,3.727305419,0.2877300294,0.2858439233,0.1889275348
32,15,1,3.915243438,-0.001481610838,0.2807820992,0.1831801701
33,-1,2,4.175489637,0.1105471958,0.1306472245,0.3807816858
34,-1,2,4.155774962,-0.1418958369,0.1306472245,0.55
35,-1,2,4.0094,0.2211618704,0.1306472245,0.4070837997
36,-1,2,3.941696974,-0.2527613808,0.1306472245,0.4101848127
37,-1,3,1.438836297,-0.6742355896,0.2411650301,0.2028492342
38,-1,3,3.836534767,0.6668837426,0.2504359542,0.2146641872
39,-1,3,2.032869862,-0.7613298007,0.2496094743,0.2273426963
40,-1,3,1.069737268,0.8681684833,0.2607423265,0.1894144276
41,-1,3,2.120495522,0.6043290728,0.2345597336,0.2189984821
42,-1,3,2.934823138,0.6599061638,0.2713352739,0.2299052211
43,-1,3,3.314015285,-0.8167839366,0.2833356138,0.2399260338
44,-1,3,2.670730021,-0.5764847323,0.2472511309,0.2347284247
45,-1,3,4.05691956,-0.4959164208,0.2521969057,0.1652845175
46,-1,3,0.8710308938,-0.5583290479,0.2374930566,0.1396156806
