idx,ix,iy,cx,cy,size,top_z
0,0,0,0.8751978274,0.02336265504,0.2582676607,0.1625089709
1,1,0,1.068741156,-0.2627704114,0.2669091597,0.1818465896
2,2,0,1.318372455,-0.0105129272,0.2716403763,0.2067366783
3,3,0,1.521269275,-0.2791062148,0.2603954758,0.2162854828
4,4,0,1.717429818,0.01027812414,0.2583289902,0.2064551981
5,5,0,1.922038737,-0.2660135494,0.2527599362,0.2104472436
6,6,0,2.153375407,-0.01814904516,0.2759714811,0.2257523856
7,7,0,2.356551994,-0.2735901025,0.2662658282,0.2329104281
8,8,0,2.547498681,0.02456437723,0.2727530718,0.2408820823
9,9,0,2.744079146,-0.2624590335,0.2548240236,0.2529582036
10,10,0,2.935793829,-0.002808161945,0.2616714163,0.2591202515
11,11,0,3.144236401,-0.2669976062,0.2717160478,0.2582826095
12,12,0,3.345401926,0.002594784165,0.2541343584,0.2548531478
13,13,0,3.527360002,-0.2988254942,0.254901786,0.2508418995
14,14,0,3.724041823,-0.00829142528,0.2624489386,0.2423208481
15,15,0,3.935933021,-0.2746249428,0.265443237,0.2364410283
16,0,1,1.059460485,0.2968090746,0.2606412012,0.180919324
17,1,1,1.26862088,0.01656427357,0.2638793145,0.2017775467
18,2,1,1.484893111,0.2936312084,0.2733077823,0.2181084184
19,3,1,1.691145919,0.009804748893,0.2722560439,0.2077723754
20,4,1,1.887334873,0.2925878843,0.2631096222,0.2081353567
21,5,1,2.082704024,-0.002174297824,0.2691173764,0.2211503737
22,6,1,2.306523668,0.2723359149,0.2618652823,0.2311478978
23,7,1,2.516812582,-0.001744882124,0.261680556,0.2389970067
24,8,1,2.711328227,0.2669568885,0.2555061159,0.2509462841
25,9,1,2.929043684,0.01970384124,0.2674213074,0.2591473775
26,10,1,3.136627603,0.3056199009,0.2648445651,0.258313186
27,11,1,3.339540971,0.01404067673,0.2635733584,0.254982352
28,12,1,3.55644585,0.2724368131,0.2722562454,0.2500457001
29,13,1,3.777830476,0.02071330704,0.2528544524,0.2398416156
30,14,1,3.993918205,0.299761842,0.2724694269,0.2400403318
31,-1,2,4.178689322,0.07045119228,0.1187627564,0.4482175724
32,-1,2,4.140925838,-0.1415368398,0.1187627564,0.058084838
33,-1,2,3.986438994,0.08572909845,0.1187627564,0.55
34,-1,2,3.72648564,-0.212606515,0.1187627564,0.4335791562
35,-1,2,2.0894,0.2211618704,0.1187627564,0.4444955536
36,-1,2,3.980627776,-0.05704302316,0.1187627564,0.05046732736
37,-1,2,2.130922149,-0.2267486506,0.1187627564,0.55
38,-1,2,3.137506619,-0.04950788365,0.1187627564,0.04766364229
39,-1,2,3.766069736,0.2223723367,0.1187627564,0.4367064324
40,-1,3,3.344632879,0.6718170922,0.2446410389,0.2576938757
41,-1,3,2.302904059,-0.5887380746,0.2492564024,0.2065680491
42,-1,3,1.526007666,0.8767124146,0.2136839616,0.2295671304
43,-1,3,2.704596426,0.6710375677,0.2243202363,0.2316628297
44,-1,3,4.027079582,-0.7008231471,0.2214865703,0.267688444
45,-1,3,1.715081626,-0.7296881115,0.2228857392,0.2203266153
46,-1,3,3.175216015,-0.6500932941,0.2555482077,0.2547510584
47,-1,3,0.921106204,0.870459898,0.2489608944,0.1887867027
48,-1,3,4.102966721,0.6819480361,0.2638997545,0.2659173301
49,-1,3,1.114147029,-0.8434138485,0.2213260839,0.1915074995
50,-1,3,2.101195163,0.7883553299,0.2120231286,0.2571074939
