idx,ix,iy,cx,cy,size,top_z
0,0,0,0.9049107358,-0.3052395987,0.171654388,0.1578206328
1,1,0,1.105118496,-0.005877963334,0.1634832775,0.1681885459
2,2,0,1.333284435,-0.3116196304,0.1701444953,0.1913183811
3,3,0,1.51508872,0.02212723114,0.1782085786,0.2091918584
4,4,0,1.703284944,-0.3087175248,0.1738576679,0.2266606685
5,5,0,1.90816028,-0.000244957561,0.1782940025,0.2402957408
6,6,0,2.140771205,-0.2854185797,0.1703907669,0.2503127731
7,7,0,2.39743817,-0.02064462533,0.1704211037,0.2456952136
8,8,0,2.599774601,-0.3494452333,0.1661379606,0.2445487231
9,9,0,2.788849638,-0.01710375089,0.1760655741,0.2463152508
10,10,0,2.972558618,-0.2860074434,0.1650725238,0.2467912434
11,11,0,3.255145344,-0.01911123219,0.1767737313,0.2472957464
12,12,0,3.439261701,-0.3308872822,0.1742603134,0.2495708476
13,13,0,3.631921625,0.008501360011,0.1663309798,0.246819338
14,14,0,3.814276278,-0.288180972,0.1735028338,0.2376486126
15,15,0,4.06623669,0.001654215396,0.167489519,0.2337199387
16,0,1,1.092680712,0.2738364314,0.1686060514,0.1673001567
17,1,1,1.27699902,-0.03941477521,0.1793925824,0.1856125673
18,2,1,1.483571317,0.2687031325,0.1641969152,0.20626634
19,3,1,1.725296532,-0.0336315528,0.1792882789,0.2287038352
20,4,1,1.912720162,0.2900143484,0.1794231874,0.2404921051
21,5,1,2.171414188,-0.0007768384862,0.1793965558,0.2502761823
22,6,1,2.411104733,0.3025330233,0.1750993525,0.2454182249
23,7,1,2.613997531,0.006032630415,0.1660069136,0.2446816079
24,8,1,2.856975967,0.3119572427,0.1648044865,0.2468811521
25,9,1,3.039733033,4.95916536e-05,0.1753303479,0.2467389902
26,10,1,3.220154054,0.3332949368,0.1652579513,0.2468633637
27,11,1,3.406740717,-0.003659712993,0.1793847784,0.2491689901
28,12,1,3.636346798,0.3059875026,0.1647283984,0.2465967934
29,13,1,3.828720348,-0.03171418339,0.1630839567,0.2369222116
30,14,1,4.027636148,0.2866158632,0.1676685571,0.233631139
31,-1,2,0.8860697359,0.1423723367,0.09,0.3842746006
32,-1,2,4.1894,0.1411618704,0.09,0.04383784014
33,-1,2,0.7957749623,-0.1418958369,0.09,0.55
34,-1,2,3.786069736,0.1423723367,0.09,0.4442089794
35,-1,2,1.440925838,-0.1415368398,0.09,0.4284763246
36,-1,2,2.326069736,0.1423723367,0.09,0.55
37,-1,2,1.3519276,0.1282302011,0.09,0.55
38,-1,2,3.533723405,0.1608499274,0.09,0.04858448411
39,-1,2,2.078416067,0.1608499274,0.09,0.4476687929
40,-1,2,3.286069736,0.1423723367,0.09,0.55
41,-1,2,3.149210109,-0.169821111,0.09,0.4276214142
42,-1,2,1.034252553,-0.1495495055,0.09,0.4106169676
43,-1,2,2.806069736,0.1423723367,0.09,0.06578891825
44,-1,2,4.135774962,-0.1418958369,0.09,0.55
45,-1,2,1.975774962,-0.1618958369,0.09,0.4345829522
46,-1,2,2.703428631,-0.1603734276,0.09,0.4499059701
47,-1,2,1.746069736,0.1423723367,0.09,0.4425886086
48,-1,2,2.825493066,-0.1644978457,0.09,0.04863286351
49,-1,2,3.600925838,-0.1415368398,0.09,0.03695542816
50,-1,2,2.289685325,-0.1725105115,0.09,0.4491715872
51,-1,2,4.0094,0.1411618704,0.09,0.4409823875
52,-1,2,3.345618501,-0.1784920211,0.09,0.4318098676
53,-1,2,2.573723405,0.1608499274,0.09,0.443892357
54,-1,2,3.053723405,0.1608499274,0.09,0.4358373056
55,-1,3,3.861054209,-0.6481077607,0.1538958281,0.2055740152
56,-1,3,2.391004089,-0.830230927,0.1595175405,0.2207890144
57,-1,3,2.060929444,0.7151237327,0.1625137914,0.2358210344
58,-1,3,3.689008912,0.5591144881,0.1616438122,0.2405537889
59,-1,3,2.890961184,0.8357069387,0.1500808462,0.2470051928
60,-1,3,1.145848585,-0.3638186614,0.1492983668,0.1417798161
61,-1,3,0.8311476453,0.664362849,0.1572275422,0.1502746668
62,-1,3,3.091786124,-0.5286195577,0.1500766711,0.2519877311
63,-1,3,1.699130269,-0.7307649286,0.1681967954,0.1753269539
