cycle,leg,nom_x,nom_y,on,stone_idx,ix,iy,cx,cy,top_z,role,dz_prev,marginal,infeasible
10,FR,2.6409,-0.1415,stone,34,-1,2,2.6197,-0.1628,0.5500,trap,0.1006,1,0
10,HL,2.3261,0.1424,stone,31,-1,2,2.3082,0.1624,0.4543,trap,-0.0957,0,0
10,FL,2.8094,0.1412,stone,35,-1,2,2.8061,0.1724,0.0554,trap,0.0261,0,0
11,HR,2.4558,-0.1419,stone,32,-1,2,2.4558,-0.1419,0.4494,trap,0.4248,1,1
11,FR,2.8809,-0.1415,stone,36,-1,2,2.9109,-0.1415,0.0409,trap,-0.5091,1,1
11,HL,2.5661,0.1424,stone,33,-1,2,2.5661,0.1424,0.0293,trap,-0.4251,1,1
11,FL,3.0494,0.1412,stone,37,-1,2,3.0461,0.1424,0.4352,trap,0.3798,1,1
12,HR,2.6958,-0.1419,stone,34,-1,2,2.6197,-0.1628,0.5500,trap,0.1006,1,0
12,FR,3.1209,-0.1415,stone,38,-1,2,3.0997,-0.1628,0.4428,trap,0.4019,1,1
12,HL,2.8061,0.1424,stone,35,-1,2,2.8061,0.1724,0.0554,trap,0.0261,0,0
12,FL,3.2894,0.1412,stone,39,-1,2,3.2894,0.1412,0.5500,trap,0.1148,1,0
13,HR,2.9358,-0.1419,stone,36,-1,2,2.9109,-0.1415,0.0409,trap,-0.5091,1,1
13,FR,3.3609,-0.1415,stone,40,-1,2,3.3609,-0.1415,0.0607,trap,-0.3821,1,1
13,HL,3.0461,0.1424,stone,37,-1,2,3.0461,0.1424,0.4352,trap,0.3798,1,1
13,FL,3.5294,0.1412,stone,41,-1,2,3.5473,0.1636,0.0502,trap,-0.4998,1,1
14,HR,3.1758,-0.1419,stone,38,-1,2,3.0997,-0.1628,0.4428,trap,0.4019,1,1
14,FR,3.6009,-0.1415,stone,42,-1,2,3.6009,-0.1415,0.4377,trap,0.3770,1,1
14,HL,3.2861,0.1424,stone,39,-1,2,3.2894,0.1412,0.5500,trap,0.1148,1,0
14,FL,3.7694,0.1412,stone,43,-1,2,3.7661,0.1424,0.4503,trap,0.4001,1,1
15,HR,3.4158,-0.1419,stone,40,-1,2,3.3609,-0.1415,0.0607,trap,-0.3821,1,1
15,FR,3.8409,-0.1415,stone,44,-1,2,3.8358,-0.1419,0.5500,trap,0.1123,1,0
15,HL,3.5261,0.1424,stone,41,-1,2,3.5473,0.1636,0.0502,trap,-0.4998,1,1
15,FL,4.0094,0.1412,stone,45,-1,2,4.0273,0.1212,0.0537,trap,-0.3966,1,1
16,HR,3.6558,-0.1419,stone,42,-1,2,3.6009,-0.1415,0.4377,trap,0.3770,1,1
16,FR,4.0809,-0.1415,stone,46,-1,2,4.1109,-0.1415,0.4226,trap,-0.1274,1,0
16,HL,3.7661,0.1424,stone,43,-1,2,3.7661,0.1424,0.4503,trap,0.4001,1,1
16,FL,4.2494,0.1412,stone,45,-1,2,4.0273,0.1212,0.0537,trap,0.0000,0,0
17,HR,3.8958,-0.1419,stone,44,-1,2,3.8358,-0.1419,0.5500,trap,0.1123,1,0
17,HL,4.0061,0.1424,stone,45,-1,2,4.0273,0.1212,0.0537,trap,-0.3966,1,1
18,HR,4.1358,-0.1419,stone,46,-1,2,4.1109,-0.1415,0.4226,trap,-0.1274,1,0
18,HL,4.2461,0.1424,stone,45,-1,2,4.0273,0.1212,0.0537,trap,0.0000,0,0
