idx,ix,iy,cx,cy,size,top_z
0,0,0,0.9619449675,-0.01987507821,0.1920143507,0.1572572546
1,1,0,1.175305891,-0.3314979695,0.2013294196,0.1676974238
2,2,0,1.364507363,-0.006062588887,0.2000462294,0.1820509793
3,3,0,1.608269444,-0.2822737531,0.1931590641,0.1711431917
4,4,0,1.803417263,0.009478045846,0.1837408092,0.1503452301
5,5,0,2.014060536,-0.2854378739,0.1931774728,0.1671705819
6,6,0,2.218171365,-0.01215459502,0.1845450951,0.1837919111
7,7,0,2.400710899,-0.3414829828,0.1897942213,0.1992233086
8,8,0,2.593014036,-0.02045653408,0.1978739277,0.2150693297
9,9,0,2.776581122,-0.3459027487,0.1858709501,0.2297769322
10,10,0,2.96654771,-0.02193479222,0.1866916968,0.2261349101
11,11,0,3.158286273,-0.2875962293,0.1887202555,0.2104657935
12,12,0,3.351041037,0.02358008523,0.2001586086,0.2166676386
13,13,0,3.550811776,-0.3019656247,0.1985205428,0.2292423354
14,14,0,3.73652899,0.02854827191,0.2005638734,0.2097813149
15,15,0,3.924763974,-0.266802174,0.184356745,0.1935816319
16,0,1,0.8547101298,-0.005168099858,0.189503175,0.1535854028
17,1,1,1.078555172,0.290591135,0.2005632366,0.1612501305
18,2,1,1.268079441,-0.02724718379,0.1899108793,0.1747355842
19,3,1,1.493525581,0.2799532191,0.1925050672,0.1837533813
20,4,1,1.679377073,-0.04015371794,0.1866247409,0.1633285631
21,5,1,1.870096025,0.2797954893,0.1905353939,0.155671266
22,6,1,2.120785349,-0.006137820454,0.2020688878,0.175695338
23,7,1,2.323693675,0.2643905028,0.1888331754,0.1927124812
24,8,1,2.519982456,-0.05020081206,0.1851298249,0.209217957
25,9,1,2.709383197,0.2777613163,0.1850714818,0.2243929584
26,10,1,2.918942223,-0.01505201295,0.2015755956,0.2300252904
27,11,1,3.129507662,0.2633237201,0.1925925846,0.2128176178
28,12,1,3.339212904,-0.007052821528,0.1880946062,0.2159150143
29,13,1,3.520690126,0.3028449915,0.1872286867,0.2274624125
30,14,1,3.732319143,0.01830305689,0.1948552275,0.2102224583
31,15,1,3.942032525,0.3351483149,0.1836517426,0.1942302786
32,-1,2,4.193967228,0.1641228763,0.09,0.4113063107
33,-1,2,4.135774962,-0.1418958369,0.09,0.55
34,-1,2,1.601746331,0.1226842797,0.09,0.5406983709
35,-1,2,1.524059234,-0.1136115657,0.09,0.3638364859
36,-1,2,3.655774962,-0.1418958369,0.09,0.4294212746
37,-1,2,1.957881019,-0.1262295025,0.09,0.4008820344
38,-1,2,2.864832772,0.1641228763,0.09,0.4276557521
39,-1,2,2.546069736,0.1423723367,0.09,0.55
40,-1,2,3.5294,0.1411618704,0.09,0.55
41,-1,2,2.695774962,-0.1818958369,0.09,0.4293264034
42,-1,2,0.8040592335,-0.1701801081,0.09,0.3675262109
43,-1,2,1.147877591,0.1335082018,0.09,0.5311515178
44,-1,2,3.378819781,-0.1572031742,0.09,0.4120199418
45,-1,2,2.104547327,0.1500260053,0.09,0.4087391669
46,-1,2,0.8675921453,0.1500260053,0.09,0.55
47,-1,2,3.120925838,-0.1215368398,0.09,0.4268292229
48,-1,2,3.89635861,-0.1185758339,0.09,0.409801569
49,-1,2,2.358499431,-0.1839632467,0.09,0.417777529
50,-1,2,1.337785465,0.1706566079,0.09,0.5343935081
51,-1,2,2.966069736,0.1423723367,0.09,0.4269366475
52,-1,2,2.176233175,-0.1784920211,0.09,0.4242624455
53,-1,2,1.95693528,0.09645032482,0.09,0.4174198009
54,-1,2,3.286069736,0.1823723367,0.09,0.4073568947
55,-1,3,0.9327859872,0.5866123858,0.1819259415,0.1764107131
56,-1,3,3.272511797,-0.8136200736,0.1690825766,0.2449974523
57,-1,3,1.939793312,-0.5928644813,0.1716867067,0.1208916216
58,-1,3,3.241227031,0.7624079507,0.1765806082,0.231895575
59,-1,3,2.330970044,0.743478359,0.1575726447,0.1491690819
60,-1,3,1.595194921,0.8602191868,0.1686140913,0.1661920727
61,-1,3,1.161946375,-0.8458080199,0.1603324409,0.1897274423
62,-1,3,3.914934128,-0.6956849863,0.1578014626,0.1634904707
63,-1,3,3.995272545,0.8574564672,0.1561775077,0.1705113173
64,-1,3,2.596775566,-0.6397185423,0.1662802792,0.2396819368
